34143;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34175;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34222;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34348;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34387;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34398;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34407;1/1/2021 00:00;VA;IN Correction;1300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34461;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34477;1/1/2021 00:00;VA;IN Correction;1600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34483;1/1/2021 00:00;VA;IN Correction;150;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34498;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34510;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34511;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34546;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34629;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34630;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34643;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34650;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34709;1/1/2021 00:00;VA;IN Correction;525;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34715;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34720;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
