38337;SingleFUnbid;*;Enligt listan 2023
38828;SingleFUnbid;*;Enligt listan 2023
34371;SingleFUnbid;*;Enligt listan 2023
38552;SingleFUnbid;*;Enligt listan 2023
69929;SingleFUnbid;*;Enligt listan 2023
35030;SingleFUnbid;*;Enligt listan 2023
35058;SingleFUnbid;*;Enligt listan 2023
30592;SingleFUnbid;*;Enligt listan 2023
37122;SingleFUnbid;*;Enligt listan 2023
37301;SingleFUnbid;*;Enligt listan 2023
37971;SingleFUnbid;*;Enligt listan 2023
37870;SingleFUnbid;*;Enligt listan 2023
69727;SingleFUnbid;*;Enligt listan 2023
38040;SingleFUnbid;*;Enligt listan 2023
23667;SingleFUnbid;*;Enligt listan 2023
64750;SingleFUnbid;*;Enligt listan 2023
35150;SingleFUnbid;*;Enligt listan 2023
63241;SingleFUnbid;*;Enligt listan 2023
35029;SingleFUnbid;*;Enligt listan 2023
10069;SingleFUnbid;*;Enligt listan 2023
93378;SingleFUnbid;*;Enligt listan 2023
86606;SingleFUnbid;*;Enligt listan 2023
38538;SingleFUnbid;*;Enligt listan 2023
34857;SingleFUnbid;*;Enligt listan 2023
38630;SingleFUnbid;*;Enligt listan 2023
39429;SingleFUnbid;*;Enligt listan 2023
34545;SingleFUnbid;*;Enligt listan 2023
39912;SingleFUnbid;*;Enligt listan 2023
37597;SingleFUnbid;*;Enligt listan 2023
39563;SingleFUnbid;*;Enligt listan 2023
93594;SingleFUnbid;*;Enligt listan 2023
93576;SingleFUnbid;*;Enligt listan 2023
30196;SingleFUnbid;*;Enligt listan 2023
37954;SingleFUnbid;*;Enligt listan 2023
37189;SingleFUnbid;*;Enligt listan 2023
38242;SingleFUnbid;*;Enligt listan 2023
39924;SingleFUnbid;*;Enligt listan 2023
69893;SingleFUnbid;*;Enligt listan 2023
37755;SingleFUnbid;*;Enligt listan 2023
38805;SingleFUnbid;*;Enligt listan 2023
68848;SingleFUnbid;*;Enligt listan 2023
33559;SingleFUnbid;*;Enligt listan 2023
61591;SingleFUnbid;*;Enligt listan 2023
