49144;ACQUAL;38;13789440;26295840
49812;ACQUAL;38;16685280;26297280
49956;ACQUAL;38;13789440;26295840
49991;ACQUAL;38;16904160;26297280
68199;ACQUAL;38;17268480;26297280
68461;ACQUAL;38;15475680;26295840
75317;ACQUAL;38;17304480;26297280
75324;ACQUAL;38;17304480;26297280
75329;ACQUAL;38;17304480;26297280
75331;ACQUAL;38;17304480;26297280
75332;ACQUAL;38;17304480;26297280
75377;ACQUAL;38;17532000;26297280
75380;ACQUAL;38;17532000;26297280
75381;ACQUAL;38;17532000;26297280
75384;ACQUAL;38;17532000;26295840
75393;ACQUAL;38;17532000;26297280
75396;ACQUAL;38;17532000;26297280
75461;ACQUAL;38;17405280;26297280
75463;ACQUAL;38;17405280;26297280
75467;ACQUAL;38;17405280;26297280
75472;ACQUAL;38;17405280;26297280
75480;ACQUAL;38;17405280;26297280
75574;ACQUAL;38;17435520;26297280
75576;ACQUAL;38;17435520;26297280
75583;ACQUAL;38;17435520;26297280
75619;ACQUAL;38;17475840;26297280
75623;ACQUAL;38;17475840;26297280
75624;ACQUAL;38;17475840;26297280
75627;ACQUAL;38;17475840;26297280
75629;ACQUAL;38;17475840;26297280
75630;ACQUAL;38;17475840;26297280
75633;ACQUAL;38;17475840;26297280
75666;ACQUAL;38;17435520;26297280
75668;ACQUAL;38;17435520;26297280
75705;ACQUAL;38;17506080;26297280
75706;ACQUAL;38;17506080;26297280
75713;ACQUAL;38;17506080;26297280
75714;ACQUAL;38;17506080;26297280
75715;ACQUAL;38;17506080;26297280
75717;ACQUAL;38;17506080;26297280
75718;ACQUAL;38;17506080;26297280
75719;ACQUAL;38;17506080;26297280
75720;ACQUAL;38;17511840;26297280
75721;ACQUAL;38;17506080;26297280
75780;ACQUAL;38;17556480;26297280
75781;ACQUAL;38;17556480;26295840
75782;ACQUAL;38;17556480;26297280
75785;ACQUAL;38;17556480;26297280
75786;ACQUAL;38;17556480;26297280
75788;ACQUAL;38;17556480;26297280
75791;ACQUAL;38;17556480;26297280
75794;ACQUAL;38;17556480;26297280
75797;ACQUAL;38;17556480;26297280
75798;ACQUAL;38;17556480;26297280
75799;ACQUAL;38;17556480;26297280
75989;ACQUAL;38;17824320;26297280
75990;ACQUAL;38;17824320;26297280
75991;ACQUAL;38;17824320;26297280
75992;ACQUAL;38;17824320;26297280
75993;ACQUAL;38;17824320;26297280
75994;ACQUAL;38;17844480;26297280
75998;ACQUAL;38;17824320;26297280
76001;ACQUAL;38;17824320;26297280
76002;ACQUAL;38;17824320;26297280
76003;ACQUAL;38;17824320;26297280
76004;ACQUAL;38;17824320;26297280
76005;ACQUAL;38;17824320;26297280
76008;ACQUAL;38;17824320;26297280
76029;ACQUAL;38;17844480;26297280
76030;ACQUAL;38;17844480;26297280
76031;ACQUAL;38;17844480;26297280
76033;ACQUAL;38;17844480;26297280
76034;ACQUAL;38;17844480;26297280
76035;ACQUAL;38;17844480;26297280
76036;ACQUAL;38;17844480;26297280
76037;ACQUAL;38;17844480;26297280
76038;ACQUAL;38;17844480;26297280
76041;ACQUAL;38;17844480;26297280
76042;ACQUAL;38;17844480;26297280
76043;ACQUAL;38;17844480;26297280
76081;ACQUAL;38;17824320;26297280
76085;ACQUAL;38;17844480;26297280
76086;ACQUAL;38;17844480;26297280
76087;ACQUAL;38;17844480;26297280
79143;ACQUAL;38;16994880;26297280
79154;ACQUAL;38;16994880;26297280
79156;ACQUAL;38;16994880;26297280
79179;ACQUAL;38;17017920;26297280
79189;ACQUAL;38;17017920;26297280
79190;ACQUAL;38;17017920;26297280
79268;ACQUAL;38;17042400;26297280
79270;ACQUAL;38;17042400;26297280
79276;ACQUAL;38;17042400;26297280
79288;ACQUAL;38;17062560;26297280
79292;ACQUAL;38;17062560;26297280
79296;ACQUAL;38;17062560;26297280
79366;ACQUAL;38;17974080;26295840
79373;ACQUAL;38;17102880;26297280
79382;ACQUAL;38;17844480;26297280
79402;ACQUAL;38;17102880;26297280
79405;ACQUAL;38;17102880;26297280
79534;ACQUAL;38;17123040;26297280
79535;ACQUAL;38;17123040;26297280
79539;ACQUAL;38;17123040;26297280
79542;ACQUAL;38;17123040;26297280
79545;ACQUAL;38;17143200;26297280
79564;ACQUAL;38;17143200;26297280
79567;ACQUAL;38;17143200;26295840
79572;ACQUAL;38;17143200;26297280
79662;ACQUAL;38;17163360;26297280
79667;ACQUAL;38;17163360;26297280
79670;ACQUAL;38;17163360;26297280
79674;ACQUAL;38;17163360;26297280
79675;ACQUAL;38;17163360;26297280
79679;ACQUAL;38;17163360;26297280
79680;ACQUAL;38;17163360;26297280
79684;ACQUAL;38;17183520;26297280
79687;ACQUAL;38;17183520;26297280
79691;ACQUAL;38;17183520;26297280
79692;ACQUAL;38;17183520;26297280
79694;ACQUAL;38;17183520;26297280
79698;ACQUAL;38;17183520;26297280
79699;ACQUAL;38;17183520;26297280
79700;ACQUAL;38;17143200;26297280
79702;ACQUAL;38;17183520;26297280
79723;ACQUAL;38;17223840;26295840
79726;ACQUAL;38;17223840;26297280
79737;ACQUAL;38;17203680;26297280
79738;ACQUAL;38;17223840;26297280
79744;ACQUAL;38;17203680;26297280
79748;ACQUAL;38;17244000;26297280
79772;ACQUAL;38;17244000;26297280
79774;ACQUAL;38;17244000;26297280
79777;ACQUAL;38;17244000;26297280
79780;ACQUAL;38;17244000;26297280
79803;ACQUAL;38;17264160;26297280
79809;ACQUAL;38;17264160;26297280
79810;ACQUAL;38;17264160;26297280
79815;ACQUAL;38;17264160;26297280
87018;ACQUAL;38;13668480;26295840
87216;ACQUAL;38;16944480;26297280
87501;ACQUAL;38;11482560;26295840
87516;ACQUAL;38;16904160;26297280
87518;ACQUAL;38;12052800;26295840
87737;ACQUAL;38;13344480;26295840
91309;ACQUAL;38;17339040;26297280
