10025;3;
10034;0;
10063;3;
10074;1;
10137;1;
10201;1;
10206;0;
10213;0;
10223;0;
10237;2;
10242;1;
10246;2;
10251;0;
10253;0;
10265;1;
10290;0;
10292;1;
10300;0;
10302;0;
10303;0;
10304;0;
10308;0;
10314;1;
10340;0;
10376;0;
10385;0;
10388;0;
10392;0;
10397;0;
10398;0;
10401;1;
10431;0;
10459;0;
10473;0;
10476;1;
10477;2;
10485;2;
10488;0;
10490;0;
10494;0;
10495;0;
10499;0;
10503;0;
10518;0;
10566;0;
10569;0;
10574;1;
10575;0;
10579;0;
10580;0;
10595;0;
10597;0;
10616;0;
10623;1;
10646;0;
10675;0;
10683;0;
10689;2;
10710;0;
10712;1;
10713;0;
10714;0;
10720;0;
10724;0;
10782;0;
10802;0;
10803;1;
10813;0;
10825;0;
10852;0;
10855;1;
10857;0;
10863;0;
10867;0;
10873;0;
10877;0;
10884;0;
10894;0;
10928;1;
10938;0;
10958;0;
10961;1;
10968;0;
10969;0;
10974;0;
10978;0;
10988;0;
10996;0;
10997;0;
10999;0;
11020;0;
11023;0;
11024;0;
11049;1;
11055;0;
11073;2;
11116;1;
11191;1;
11220;0;
11285;2;
11286;2;
11391;0;
11397;2;
11453;0;
11459;0;
11494;0;
11525;0;
11559;0;
11563;0;
11654;0;
11698;1;
11706;0;
11745;0;
11756;0;
11757;0;
11768;0;
11874;2;
11893;0;
37578;0;
12082;0;
12116;0;
12117;1;
12149;0;
12294;0;
12317;0;
12331;0;
12451;2;
12554;0;
12605;1;
12683;0;
12835;2;
12881;0;
12912;0;
12914;0;
12919;0;
12925;0;
13022;1;
26387;4;
13636;0;
13732;1;
13922;0;
13983;0;
14004;1;
14017;0;
14023;0;
14097;0;
14099;0;
14108;0;
14189;1;
14200;0;
34595;0;
14481;0;
14511;0;
14618;1;
14667;0;
14718;1;
14793;0;
14794;1;
14845;0;
14903;2;
14966;0;
15019;1;
15087;0;
15152;2;
15202;0;
15236;0;
15274;1;
15286;0;
15291;0;
15295;0;
15302;2;
15402;0;
15416;2;
15464;0;
15474;1;
15517;1;
15527;0;
15536;2;
15544;1;
15579;1;
15580;1;
15595;0;
15628;0;
15640;0;
28781;1;
15704;0;
15755;0;
15788;0;
15797;0;
15805;0;
15840;0;
15850;0;
15959;3;
16053;2;
16068;2;
16086;0;
16087;0;
16136;0;
16138;2;
16144;2;
16159;0;
16171;1;
16174;0;
16204;0;
16241;1;
16251;1;
16254;2;
16255;1;
16264;1;
16268;0;
16271;3;
16274;1;
16279;1;
16321;1;
16338;0;
16480;0;
16515;0;
16583;0;
16598;0;
16605;0;
16722;1;
16728;2;
16970;1;
16976;0;
17037;0;
17052;1;
17059;1;
17066;0;
17067;0;
17071;0;
17077;0;
17087;1;
17095;0;
17156;2;
17232;0;
17233;0;
17234;0;
17241;2;
17256;1;
17306;1;
17307;0;
17309;2;
17317;1;
17337;1;
17353;0;
17413;0;
17415;0;
17423;0;
17426;0;
17483;1;
17484;0;
17488;0;
17494;0;
17502;0;
17551;3;
17552;1;
17656;0;
17659;0;
17669;0;
17693;0;
17706;0;
17736;0;
17741;0;
17756;0;
17778;0;
17787;0;
17812;0;
17826;1;
17828;1;
17850;0;
17851;0;
17853;0;
17860;2;
17863;0;
17867;6;
17876;1;
17882;0;
17887;0;
17918;0;
17932;1;
17936;0;
17951;0;
17976;0;
18048;2;
18110;0;
18125;0;
18150;0;
37000;0;
18276;0;
18434;0;
18512;0;
18560;0;
18590;0;
18606;0;
18642;0;
18644;1;
18678;1;
18721;0;
18732;1;
18742;0;
18745;0;
18752;0;
18773;1;
18788;0;
18792;0;
18857;0;
18928;0;
18992;0;
19023;1;
19051;1;
19062;0;
19095;1;
19096;0;
19099;1;
19105;0;
19127;1;
19234;0;
19376;0;
19417;0;
19620;0;
19655;0;
19695;0;
19712;0;
19727;0;
19782;0;
19794;1;
19844;0;
19851;0;
19913;2;
19920;2;
19932;0;
19957;2;
19973;1;
19986;0;
87501;0;
87519;3;
87521;0;
87518;2;
87522;0;
87547;1;
87554;0;
87562;0;
87018;1;
87737;0;
85345;1;
87526;0;
87532;0;
87550;1;
87556;0;
87567;0;
87572;0;
41338;0;
41527;2;
41533;0;
41555;0;
41611;0;
41655;0;
41827;0;
41844;2;
42132;1;
42135;2;
42161;0;
42172;0;
42192;1;
42199;0;
42209;3;
42245;0;
42368;2;
34597;0;
26769;0;
42813;0;
42875;2;
42876;1;
30780;0;
42999;0;
43300;0;
24608;1;
44292;0;
37651;1;
44483;0;
44551;0;
45217;0;
45838;0;
26507;0;
46696;0;
47391;1;
48331;0;
48372;0;
48374;0;
48858;3;
49116;0;
49126;2;
49134;2;
49144;2;
49160;0;
49752;0;
49956;0;
49999;0;
38770;4;
25451;0;
