37569;SAS;76;enl. HR OSLIZ 15dec2022
62338;SAS;77;enl. HR OSLIZ 15dec2022
37590;SAS;78;enl. HR OSLIZ 15dec2022
37649;SAS;79;enl. HR OSLIZ 15dec2022
19188;SAS;80;enl. HR OSLIZ 15dec2022
37664;SAS;81;enl. HR OSLIZ 15dec2022
37739;SAS;82;enl. HR OSLIZ 15dec2022
37740;SAS;83;enl. HR OSLIZ 15dec2022
37769;SAS;84;enl. HR OSLIZ 15dec2022
37788;SAS;85;enl. HR OSLIZ 15dec2022
37805;SAS;86;enl. HR OSLIZ 15dec2022
35030;SAS;87;enl. HR OSLIZ 15dec2022
35643;SAS;88;enl. HR OSLIZ 15dec2022
34538;SAS;89;enl. HR OSLIZ 15dec2022
34938;SAS;90;enl. HR OSLIZ 15dec2022
35257;SAS;91;enl. HR OSLIZ 15dec2022
67684;SAS;92;enl. HR OSLIZ 15dec2022
69165;SAS;93;enl. HR OSLIZ 15dec2022
62907;SAS;94;enl. HR OSLIZ 15dec2022
34483;SAS;95;enl. HR OSLIZ 15dec2022
37832;SAS;96;enl. HR OSLIZ 15dec2022
34878;SAS;97;enl. HR OSLIZ 15dec2022
34480;SAS;98;enl. HR OSLIZ 15dec2022
34449;SAS;99;enl. HR OSLIZ 15dec2022
35016;SAS;100;enl. HR OSLIZ 15dec2022
37089;SAS;101;enl. HR OSLIZ 15dec2022
37096;SAS;102;enl. HR OSLIZ 15dec2022
37113;SAS;103;enl. HR OSLIZ 15dec2022
37128;SAS;104;enl. HR OSLIZ 15dec2022
34748;SAS;105;enl. HR OSLIZ 15dec2022
34580;SAS;106;enl. HR OSLIZ 15dec2022
62341;SAS;107;enl. HR OSLIZ 15dec2022
37818;SAS;108;enl. HR OSLIZ 15dec2022
37819;SAS;109;enl. HR OSLIZ 15dec2022
37820;SAS;110;enl. HR OSLIZ 15dec2022
37835;SAS;111;enl. HR OSLIZ 15dec2022
37215;SAS;112;enl. HR OSLIZ 15dec2022
37087;SAS;113;enl. HR OSLIZ 15dec2022
37091;SAS;114;enl. HR OSLIZ 15dec2022
37127;SAS;115;enl. HR OSLIZ 15dec2022
37122;SAS;116;enl. HR OSLIZ 15dec2022
37139;SAS;117;enl. HR OSLIZ 15dec2022
37156;SAS;118;enl. HR OSLIZ 15dec2022
37168;SAS;119;enl. HR OSLIZ 15dec2022
37190;SAS;120;enl. HR OSLIZ 15dec2022
37169;SAS;121;enl. HR OSLIZ 15dec2022
37163;SAS;122;enl. HR OSLIZ 15dec2022
37188;SAS;123;enl. HR OSLIZ 15dec2022
37195;SAS;124;enl. HR OSLIZ 15dec2022
37200;SAS;125;enl. HR OSLIZ 15dec2022
34709;SAS;126;enl. HR OSLIZ 15dec2022
17883;SAS;127;enl. HR OSLIZ 15dec2022
69138;SAS;128;enl. HR OSLIZ 15dec2022
34982;SAS;129;enl. HR OSLIZ 15dec2022
37189;SAS;130;enl. HR OSLIZ 15dec2022
37864;SAS;131;enl. HR OSLIZ 15dec2022
37870;SAS;132;enl. HR OSLIZ 15dec2022
37866;SAS;133;enl. HR OSLIZ 15dec2022
38835;SAS;134;enl. HR OSLIZ 15dec2022
38747;SAS;135;enl. HR OSLIZ 15dec2022
37904;SAS;136;enl. HR OSLIZ 15dec2022
37907;SAS;137;enl. HR OSLIZ 15dec2022
37909;SAS;138;enl. HR OSLIZ 15dec2022
38025;SAS;139;enl. HR OSLIZ 15dec2022
38033;SAS;140;enl. HR OSLIZ 15dec2022
11238;SAS;141;enl. HR OSLIZ 15dec2022
38040;SAS;142;enl. HR OSLIZ 15dec2022
38046;SAS;143;enl. HR OSLIZ 15dec2022
38052;SAS;144;enl. HR OSLIZ 15dec2022
38072;SAS;145;enl. HR OSLIZ 15dec2022
38045;SAS;146;enl. HR OSLIZ 15dec2022
38078;SAS;147;enl. HR OSLIZ 15dec2022
37942;SAS;148;enl. HR OSLIZ 15dec2022
37960;SAS;149;enl. HR OSLIZ 15dec2022
37966;SAS;150;enl. HR OSLIZ 15dec2022
37971;SAS;151;enl. HR OSLIZ 15dec2022
38613;SAS;152;enl. HR OSLIZ 15dec2022
38622;SAS;153;enl. HR OSLIZ 15dec2022
38623;SAS;154;enl. HR OSLIZ 15dec2022
38628;SAS;155;enl. HR OSLIZ 15dec2022
38629;SAS;156;enl. HR OSLIZ 15dec2022
38630;SAS;157;enl. HR OSLIZ 15dec2022
35598;SAS;158;enl. HR OSLIZ 15dec2022
17094;SAS;159;enl. HR OSLIZ 15dec2022
17091;SAS;160;enl. HR OSLIZ 15dec2022
35588;SAS;161;enl. HR OSLIZ 15dec2022
34913;SAS;162;enl. HR OSLIZ 15dec2022
38199;SAS;163;enl. HR OSLIZ 15dec2022
38204;SAS;164;enl. HR OSLIZ 15dec2022
38210;SAS;165;enl. HR OSLIZ 15dec2022
38216;SAS;166;enl. HR OSLIZ 15dec2022
38220;SAS;167;enl. HR OSLIZ 15dec2022
17475;SAS;168;enl. HR OSLIZ 15dec2022
38223;SAS;169;enl. HR OSLIZ 15dec2022
38226;SAS;170;enl. HR OSLIZ 15dec2022
38229;SAS;171;enl. HR OSLIZ 15dec2022
38323;SAS;172;enl. HR OSLIZ 15dec2022
16566;SAS;173;enl. HR OSLIZ 15dec2022
38237;SAS;174;enl. HR OSLIZ 15dec2022
38337;SAS;175;enl. HR OSLIZ 15dec2022
38334;SAS;176;enl. HR OSLIZ 15dec2022
38245;SAS;177;enl. HR OSLIZ 15dec2022
38292;SAS;178;enl. HR OSLIZ 15dec2022
38615;SAS;179;enl. HR OSLIZ 15dec2022
38701;SAS;180;enl. HR OSLIZ 15dec2022
38624;SAS;181;enl. HR OSLIZ 15dec2022
38627;SAS;182;enl. HR OSLIZ 15dec2022
38648;SAS;183;enl. HR OSLIZ 15dec2022
86561;SAS;184;enl. HR OSLIZ 15dec2022
39118;SAS;185;enl. HR OSLIZ 15dec2022
35298;SAS;186;enl. HR OSLIZ 15dec2022
35519;SAS;187;enl. HR OSLIZ 15dec2022
67135;SAS;188;enl. HR OSLIZ 15dec2022
38716;SAS;189;enl. HR OSLIZ 15dec2022
34885;SAS;190;enl. HR OSLIZ 15dec2022
67314;SAS;191;enl. HR OSLIZ 15dec2022
34643;SAS;192;enl. HR OSLIZ 15dec2022
69200;SAS;193;enl. HR OSLIZ 15dec2022
34825;SAS;194;enl. HR OSLIZ 15dec2022
86576;SAS;195;enl. HR OSLIZ 15dec2022
35791;SAS;196;enl. HR OSLIZ 15dec2022
35011;SAS;197;enl. HR OSLIZ 15dec2022
36289;SAS;198;enl. HR OSLIZ 15dec2022
34459;SAS;199;enl. HR OSLIZ 15dec2022
35848;SAS;200;enl. HR OSLIZ 15dec2022
34431;SAS;201;enl. HR OSLIZ 15dec2022
34916;SAS;202;enl. HR OSLIZ 15dec2022
62679;SAS;203;enl. HR OSLIZ 15dec2022
67330;SAS;204;enl. HR OSLIZ 15dec2022
34662;SAS;205;enl. HR OSLIZ 15dec2022
35408;SAS;206;enl. HR OSLIZ 15dec2022
35233;SAS;207;enl. HR OSLIZ 15dec2022
35641;SAS;208;enl. HR OSLIZ 15dec2022
34891;SAS;209;enl. HR OSLIZ 15dec2022
34794;SAS;210;enl. HR OSLIZ 15dec2022
34478;SAS;211;enl. HR OSLIZ 15dec2022
63909;SAS;212;enl. HR OSLIZ 15dec2022
34738;SAS;213;enl. HR OSLIZ 15dec2022
35484;SAS;214;enl. HR OSLIZ 15dec2022
34222;SAS;215;enl. HR OSLIZ 15dec2022
35348;SAS;216;enl. HR OSLIZ 15dec2022
62863;SAS;217;enl. HR OSLIZ 15dec2022
35668;SAS;218;enl. HR OSLIZ 15dec2022
35003;SAS;219;enl. HR OSLIZ 15dec2022
37636;SAS;220;enl. HR OSLIZ 15dec2022
35633;SAS;221;enl. HR OSLIZ 15dec2022
36445;SAS;222;enl. HR OSLIZ 15dec2022
35413;SAS;223;enl. HR OSLIZ 15dec2022
38524;SAS;224;enl. HR OSLIZ 15dec2022
38538;SAS;225;enl. HR OSLIZ 15dec2022
38564;SAS;226;enl. HR OSLIZ 15dec2022
38540;SAS;227;enl. HR OSLIZ 15dec2022
38565;SAS;228;enl. HR OSLIZ 15dec2022
38567;SAS;229;enl. HR OSLIZ 15dec2022
38552;SAS;230;enl. HR OSLIZ 15dec2022
38553;SAS;231;enl. HR OSLIZ 15dec2022
38557;SAS;232;enl. HR OSLIZ 15dec2022
38561;SAS;233;enl. HR OSLIZ 15dec2022
38562;SAS;234;enl. HR OSLIZ 15dec2022
38595;SAS;235;enl. HR OSLIZ 15dec2022
38580;SAS;236;enl. HR OSLIZ 15dec2022
38582;SAS;237;enl. HR OSLIZ 15dec2022
38588;SAS;238;enl. HR OSLIZ 15dec2022
38605;SAS;239;enl. HR OSLIZ 15dec2022
38607;SAS;240;enl. HR OSLIZ 15dec2022
38609;SAS;241;enl. HR OSLIZ 15dec2022
34634;SAS;242;enl. HR OSLIZ 15dec2022
35887;SAS;243;enl. HR OSLIZ 15dec2022
35282;SAS;244;enl. HR OSLIZ 15dec2022
34961;SAS;245;enl. HR OSLIZ 15dec2022
35080;SAS;246;enl. HR OSLIZ 15dec2022
34546;SAS;247;enl. HR OSLIZ 15dec2022
86596;SAS;248;enl. HR OSLIZ 15dec2022
38639;SAS;249;enl. HR OSLIZ 15dec2022
35927;SAS;250;enl. HR OSLIZ 15dec2022
35573;SAS;251;enl. HR OSLIZ 15dec2022
68685;SAS;252;enl. HR OSLIZ 15dec2022
64515;SAS;253;enl. HR OSLIZ 15dec2022
35150;SAS;254;enl. HR OSLIZ 15dec2022
38634;SAS;255;enl. HR OSLIZ 15dec2022
34945;SAS;256;enl. HR OSLIZ 15dec2022
65168;SAS;257;enl. HR OSLIZ 15dec2022
34857;SAS;258;enl. HR OSLIZ 15dec2022
35509;SAS;259;enl. HR OSLIZ 15dec2022
35013;SAS;260;enl. HR OSLIZ 15dec2022
38649;SAS;261;enl. HR OSLIZ 15dec2022
86599;SAS;262;enl. HR OSLIZ 15dec2022
34797;SAS;263;enl. HR OSLIZ 15dec2022
35029;SAS;264;enl. HR OSLIZ 15dec2022
35313;SAS;265;enl. HR OSLIZ 15dec2022
36064;SAS;266;enl. HR OSLIZ 15dec2022
39078;SAS;267;enl. HR OSLIZ 15dec2022
35696;SAS;268;enl. HR OSLIZ 15dec2022
39749;SAS;269;enl. HR OSLIZ 15dec2022
34779;SAS;270;enl. HR OSLIZ 15dec2022
62451;SAS;271;enl. HR OSLIZ 15dec2022
69115;SAS;272;enl. HR OSLIZ 15dec2022
35325;SAS;273;enl. HR OSLIZ 15dec2022
62411;SAS;274;enl. HR OSLIZ 15dec2022
86606;SAS;275;enl. HR OSLIZ 15dec2022
35228;SAS;276;enl. HR OSLIZ 15dec2022
35431;SAS;277;enl. HR OSLIZ 15dec2022
68440;SAS;278;enl. HR OSLIZ 15dec2022
35068;SAS;279;enl. HR OSLIZ 15dec2022
62718;SAS;280;enl. HR OSLIZ 15dec2022
38798;SAS;281;enl. HR OSLIZ 15dec2022
35092;SAS;282;enl. HR OSLIZ 15dec2022
35108;SAS;283;enl. HR OSLIZ 15dec2022
34348;SAS;284;enl. HR OSLIZ 15dec2022
38805;SAS;285;enl. HR OSLIZ 15dec2022
38828;SAS;286;enl. HR OSLIZ 15dec2022
34510;SAS;287;enl. HR OSLIZ 15dec2022
34943;SAS;288;enl. HR OSLIZ 15dec2022
65098;SAS;289;enl. HR OSLIZ 15dec2022
34941;SAS;290;enl. HR OSLIZ 15dec2022
35779;SAS;291;enl. HR OSLIZ 15dec2022
38859;SAS;292;enl. HR OSLIZ 15dec2022
38799;SAS;293;enl. HR OSLIZ 15dec2022
35097;SAS;294;enl. HR OSLIZ 15dec2022
67934;SAS;295;enl. HR OSLIZ 15dec2022
35873;SAS;296;enl. HR OSLIZ 15dec2022
38879;SAS;297;enl. HR OSLIZ 15dec2022
38886;SAS;298;enl. HR OSLIZ 15dec2022
38883;SAS;299;enl. HR OSLIZ 15dec2022
38871;SAS;300;enl. HR OSLIZ 15dec2022
38901;SAS;301;enl. HR OSLIZ 15dec2022
38864;SAS;302;enl. HR OSLIZ 15dec2022
38873;SAS;303;enl. HR OSLIZ 15dec2022
38975;SAS;304;enl. HR OSLIZ 15dec2022
38909;SAS;305;enl. HR OSLIZ 15dec2022
23667;SAS;306;enl. HR OSLIZ 15dec2022
38903;SAS;307;enl. HR OSLIZ 15dec2022
39065;SAS;308;enl. HR OSLIZ 15dec2022
39056;SAS;309;enl. HR OSLIZ 15dec2022
86616;SAS;310;enl. HR OSLIZ 15dec2022
38988;SAS;311;enl. HR OSLIZ 15dec2022
39048;SAS;312;enl. HR OSLIZ 15dec2022
39108;SAS;313;enl. HR OSLIZ 15dec2022
39037;SAS;314;enl. HR OSLIZ 15dec2022
39103;SAS;315;enl. HR OSLIZ 15dec2022
39126;SAS;316;enl. HR OSLIZ 15dec2022
39131;SAS;317;enl. HR OSLIZ 15dec2022
39143;SAS;318;enl. HR OSLIZ 15dec2022
39250;SAS;319;enl. HR OSLIZ 15dec2022
39248;SAS;320;enl. HR OSLIZ 15dec2022
39260;SAS;321;enl. HR OSLIZ 15dec2022
39285;SAS;322;enl. HR OSLIZ 15dec2022
39266;SAS;323;enl. HR OSLIZ 15dec2022
39264;SAS;324;enl. HR OSLIZ 15dec2022
39273;SAS;325;enl. HR OSLIZ 15dec2022
39298;SAS;326;enl. HR OSLIZ 15dec2022
39307;SAS;327;enl. HR OSLIZ 15dec2022
38234;SAS;328;enl. HR OSLIZ 15dec2022
35106;SAS;329;enl. HR OSLIZ 15dec2022
35713;SAS;330;enl. HR OSLIZ 15dec2022
68603;SAS;331;enl. HR OSLIZ 15dec2022
39313;SAS;332;enl. HR OSLIZ 15dec2022
65140;SAS;333;enl. HR OSLIZ 15dec2022
35058;SAS;334;enl. HR OSLIZ 15dec2022
35307;SAS;335;enl. HR OSLIZ 15dec2022
86620;SAS;336;enl. HR OSLIZ 15dec2022
86624;SAS;337;enl. HR OSLIZ 15dec2022
28618;SAS;338;enl. HR OSLIZ 15dec2022
38907;SAS;339;enl. HR OSLIZ 15dec2022
35001;SAS;340;enl. HR OSLIZ 15dec2022
34650;SAS;341;enl. HR OSLIZ 15dec2022
64750;SAS;342;enl. HR OSLIZ 15dec2022
34715;SAS;343;enl. HR OSLIZ 15dec2022
39351;SAS;344;enl. HR OSLIZ 15dec2022
39354;SAS;345;enl. HR OSLIZ 15dec2022
39359;SAS;346;enl. HR OSLIZ 15dec2022
39374;SAS;347;enl. HR OSLIZ 15dec2022
34474;SAS;348;enl. HR OSLIZ 15dec2022
64474;SAS;349;enl. HR OSLIZ 15dec2022
65102;SAS;350;enl. HR OSLIZ 15dec2022
35604;SAS;351;enl. HR OSLIZ 15dec2022
39384;SAS;352;enl. HR OSLIZ 15dec2022
39389;SAS;353;enl. HR OSLIZ 15dec2022
39390;SAS;354;enl. HR OSLIZ 15dec2022
39427;SAS;355;enl. HR OSLIZ 15dec2022
39428;SAS;356;enl. HR OSLIZ 15dec2022
39394;SAS;357;enl. HR OSLIZ 15dec2022
39429;SAS;358;enl. HR OSLIZ 15dec2022
39400;SAS;359;enl. HR OSLIZ 15dec2022
39402;SAS;360;enl. HR OSLIZ 15dec2022
35161;SAS;361;enl. HR OSLIZ 15dec2022
34461;SAS;362;enl. HR OSLIZ 15dec2022
69281;SAS;363;enl. HR OSLIZ 15dec2022
34398;SAS;364;enl. HR OSLIZ 15dec2022
38791;SAS;365;enl. HR OSLIZ 15dec2022
39477;SAS;366;enl. HR OSLIZ 15dec2022
39478;SAS;367;enl. HR OSLIZ 15dec2022
62334;SAS;368;enl. HR OSLIZ 15dec2022
34995;SAS;369;enl. HR OSLIZ 15dec2022
39280;SAS;370;enl. HR OSLIZ 15dec2022
39554;SAS;371;enl. HR OSLIZ 15dec2022
34967;SAS;372;enl. HR OSLIZ 15dec2022
34387;SAS;373;enl. HR OSLIZ 15dec2022
39558;SAS;374;enl. HR OSLIZ 15dec2022
39563;SAS;375;enl. HR OSLIZ 15dec2022
39589;SAS;376;enl. HR OSLIZ 15dec2022
39590;SAS;377;enl. HR OSLIZ 15dec2022
39594;SAS;378;enl. HR OSLIZ 15dec2022
39616;SAS;379;enl. HR OSLIZ 15dec2022
39626;SAS;380;enl. HR OSLIZ 15dec2022
39628;SAS;381;enl. HR OSLIZ 15dec2022
39642;SAS;382;enl. HR OSLIZ 15dec2022
39643;SAS;383;enl. HR OSLIZ 15dec2022
39669;SAS;384;enl. HR OSLIZ 15dec2022
39693;SAS;385;enl. HR OSLIZ 15dec2022
39670;SAS;386;enl. HR OSLIZ 15dec2022
39707;SAS;387;enl. HR OSLIZ 15dec2022
39689;SAS;388;enl. HR OSLIZ 15dec2022
39696;SAS;389;enl. HR OSLIZ 15dec2022
39701;SAS;390;enl. HR OSLIZ 15dec2022
39755;SAS;391;enl. HR OSLIZ 15dec2022
39746;SAS;392;enl. HR OSLIZ 15dec2022
62200;SAS;393;enl. HR OSLIZ 15dec2022
35406;SAS;394;enl. HR OSLIZ 15dec2022
34720;SAS;395;enl. HR OSLIZ 15dec2022
34477;SAS;396;enl. HR OSLIZ 15dec2022
35884;SAS;397;enl. HR OSLIZ 15dec2022
39780;SAS;398;enl. HR OSLIZ 15dec2022
39762;SAS;399;enl. HR OSLIZ 15dec2022
39804;SAS;400;enl. HR OSLIZ 15dec2022
39805;SAS;401;enl. HR OSLIZ 15dec2022
39826;SAS;402;enl. HR OSLIZ 15dec2022
39834;SAS;403;enl. HR OSLIZ 15dec2022
39837;SAS;404;enl. HR OSLIZ 15dec2022
39827;SAS;405;enl. HR OSLIZ 15dec2022
39882;SAS;406;enl. HR OSLIZ 15dec2022
39883;SAS;407;enl. HR OSLIZ 15dec2022
39906;SAS;408;enl. HR OSLIZ 15dec2022
39910;SAS;409;enl. HR OSLIZ 15dec2022
39911;SAS;410;enl. HR OSLIZ 15dec2022
26495;SAS;411;enl. HR OSLIZ 15dec2022
39912;SAS;412;enl. HR OSLIZ 15dec2022
39924;SAS;413;enl. HR OSLIZ 15dec2022
39928;SAS;414;enl. HR OSLIZ 15dec2022
37007;SAS;415;enl. HR OSLIZ 15dec2022
37541;SAS;416;enl. HR OSLIZ 15dec2022
37597;SAS;417;enl. HR OSLIZ 15dec2022
37550;SAS;418;enl. HR OSLIZ 15dec2022
37587;SAS;419;enl. HR OSLIZ 15dec2022
37954;SAS;420;enl. HR OSLIZ 15dec2022
63241;SAS;421;enl. HR OSLIZ 15dec2022
34780;SAS;422;enl. HR OSLIZ 15dec2022
37755;SAS;423;enl. HR OSLIZ 15dec2022
86633;SAS;424;enl. HR OSLIZ 15dec2022
37694;SAS;425;enl. HR OSLIZ 15dec2022
68848;SAS;426;enl. HR OSLIZ 15dec2022
68018;SAS;427;enl. HR OSLIZ 15dec2022
34845;SAS;428;enl. HR OSLIZ 15dec2022
68714;SAS;429;enl. HR OSLIZ 15dec2022
66988;SAS;430;enl. HR OSLIZ 15dec2022
34545;SAS;431;enl. HR OSLIZ 15dec2022
33686;SAS;432;enl. HR OSLIZ 15dec2022
33959;SAS;433;enl. HR OSLIZ 15dec2022
34717;SAS;434;enl. HR OSLIZ 15dec2022
33410;SAS;435;enl. HR OSLIZ 15dec2022
33517;SAS;436;enl. HR OSLIZ 15dec2022
33516;SAS;437;enl. HR OSLIZ 15dec2022
33910;SAS;438;enl. HR OSLIZ 15dec2022
33886;SAS;439;enl. HR OSLIZ 15dec2022
34080;SAS;440;enl. HR OSLIZ 15dec2022
34175;SAS;441;enl. HR OSLIZ 15dec2022
34077;SAS;442;enl. HR OSLIZ 15dec2022
34081;SAS;443;enl. HR OSLIZ 15dec2022
34251;SAS;444;enl. HR OSLIZ 15dec2022
34106;SAS;445;enl. HR OSLIZ 15dec2022
34296;SAS;446;enl. HR OSLIZ 15dec2022
32915;SAS;447;enl. HR OSLIZ 15dec2022
32857;SAS;448;enl. HR OSLIZ 15dec2022
32853;SAS;449;enl. HR OSLIZ 15dec2022
33559;SAS;450;enl. HR OSLIZ 15dec2022
32192;SAS;451;enl. HR OSLIZ 15dec2022
32219;SAS;452;enl. HR OSLIZ 15dec2022
31781;SAS;453;enl. HR OSLIZ 15dec2022
31780;SAS;454;enl. HR OSLIZ 15dec2022
32246;SAS;455;enl. HR OSLIZ 15dec2022
31784;SAS;456;enl. HR OSLIZ 15dec2022
63550;SAS;457;enl. HR OSLIZ 15dec2022
31697;SAS;458;enl. HR OSLIZ 15dec2022
65688;SAS;459;enl. HR OSLIZ 15dec2022
69378;SAS;460;enl. HR OSLIZ 15dec2022
69809;SAS;461;enl. HR OSLIZ 15dec2022
31925;SAS;462;enl. HR OSLIZ 15dec2022
31535;SAS;463;enl. HR OSLIZ 15dec2022
65730;SAS;464;enl. HR OSLIZ 15dec2022
65717;SAS;465;enl. HR OSLIZ 15dec2022
36468;SAS;466;enl. HR OSLIZ 15dec2022
36870;SAS;467;enl. HR OSLIZ 15dec2022
69402;SAS;468;enl. HR OSLIZ 15dec2022
65402;SAS;469;enl. HR OSLIZ 15dec2022
31633;SAS;470;enl. HR OSLIZ 15dec2022
36867;SAS;471;enl. HR OSLIZ 15dec2022
31622;SAS;472;enl. HR OSLIZ 15dec2022
66368;SAS;473;enl. HR OSLIZ 15dec2022
69929;SAS;474;enl. HR OSLIZ 15dec2022
66389;SAS;475;enl. HR OSLIZ 15dec2022
66426;SAS;476;enl. HR OSLIZ 15dec2022
69754;SAS;477;enl. HR OSLIZ 15dec2022
64821;SAS;478;enl. HR OSLIZ 15dec2022
67608;SAS;479;enl. HR OSLIZ 15dec2022
67614;SAS;480;enl. HR OSLIZ 15dec2022
67542;SAS;481;enl. HR OSLIZ 15dec2022
67620;SAS;482;enl. HR OSLIZ 15dec2022
67492;SAS;483;enl. HR OSLIZ 15dec2022
67469;SAS;484;enl. HR OSLIZ 15dec2022
18134;SAS;485;enl. HR OSLIZ 15dec2022
62108;SAS;486;enl. HR OSLIZ 15dec2022
61656;SAS;487;enl. HR OSLIZ 15dec2022
61636;SAS;488;enl. HR OSLIZ 15dec2022
61707;SAS;489;enl. HR OSLIZ 15dec2022
65863;SAS;490;enl. HR OSLIZ 15dec2022
62093;SAS;491;enl. HR OSLIZ 15dec2022
67826;SAS;492;enl. HR OSLIZ 15dec2022
61668;SAS;493;enl. HR OSLIZ 15dec2022
62131;SAS;494;enl. HR OSLIZ 15dec2022
69787;SAS;495;enl. HR OSLIZ 15dec2022
69794;SAS;496;enl. HR OSLIZ 15dec2022
69727;SAS;497;enl. HR OSLIZ 15dec2022
69720;SAS;498;enl. HR OSLIZ 15dec2022
30605;SAS;499;enl. HR OSLIZ 15dec2022
30677;SAS;500;enl. HR OSLIZ 15dec2022
30592;SAS;501;enl. HR OSLIZ 15dec2022
60856;SAS;502;enl. HR OSLIZ 15dec2022
30599;SAS;503;enl. HR OSLIZ 15dec2022
68898;SAS;504;enl. HR OSLIZ 15dec2022
30651;SAS;505;enl. HR OSLIZ 15dec2022
30744;SAS;506;enl. HR OSLIZ 15dec2022
30767;SAS;507;enl. HR OSLIZ 15dec2022
30754;SAS;508;enl. HR OSLIZ 15dec2022
30752;SAS;509;enl. HR OSLIZ 15dec2022
30730;SAS;510;enl. HR OSLIZ 15dec2022
36929;SAS;511;enl. HR OSLIZ 15dec2022
34143;SAS;512;enl. HR OSLIZ 15dec2022
30593;SAS;513;enl. HR OSLIZ 15dec2022
30764;SAS;514;enl. HR OSLIZ 15dec2022
31620;SAS;515;enl. HR OSLIZ 15dec2022
69777;SAS;516;enl. HR OSLIZ 15dec2022
30589;SAS;517;enl. HR OSLIZ 15dec2022
30778;SAS;518;enl. HR OSLIZ 15dec2022
